Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
1571702400,2019-10-22,ETHEUR,156.5,157.24,153.09,154.06,16845.35,2620406.46
1571616000,2019-10-21,ETHEUR,157.43,159.7,154.07,156.5,22746.96,3563580.55
1571529600,2019-10-20,ETHEUR,154.31,158.2,151.99,157.43,45832.17,7137106.21
1571443200,2019-10-19,ETHEUR,154.92,156.93,152.54,154.31,40359.62,6255600.64
1571356800,2019-10-18,ETHEUR,159.59,159.66,151.67,154.92,25534.72,3955065.7
1571270400,2019-10-17,ETHEUR,158,161.98,156.11,159.59,40282.28,6404774.51
1571184000,2019-10-16,ETHEUR,163.8,164.37,155.34,158,29735.11,4738465.01
1571097600,2019-10-15,ETHEUR,169.57,170.96,161,163.8,41795.75,6915034.9
1571011200,2019-10-14,ETHEUR,164.61,171.04,163.83,169.57,20344.13,3404392.5
1570924800,2019-10-13,ETHEUR,163.25,167.57,162.25,164.61,17004.76,2812199.74
1570838400,2019-10-12,ETHEUR,163.72,167.49,161,163.25,11743.38,1934148.27
1570752000,2019-10-11,ETHEUR,174.15,179.34,162.6,163.72,40456.95,6812494.51
1570665600,2019-10-10,ETHEUR,175.76,177.01,170.02,174.15,39253.32,6835200.61
1570579200,2019-10-09,ETHEUR,165.34,178.2,163.75,175.76,41671.42,7155227.69
1570492800,2019-10-08,ETHEUR,164.44,170.6,161.9,165.34,42020.39,6944294.17
1570406400,2019-10-07,ETHEUR,155.23,166.28,153.91,164.44,39790.1,6415493.95
1570320000,2019-10-06,ETHEUR,161.2,161.55,152.9,155.23,68447.51,10685488.91
1570233600,2019-10-05,ETHEUR,160.36,161.42,156.97,161.2,19926.75,3173242.99
1570147200,2019-10-04,ETHEUR,159.55,163.78,155.52,160.36,14843.7,2371664.87
1570060800,2019-10-03,ETHEUR,165.17,165.5,154.43,159.55,25484.69,4055305.72
1569974400,2019-10-02,ETHEUR,161.31,165.78,159.68,165.17,19786.64,3202962.89
1569888000,2019-10-01,ETHEUR,166.32,170.63,159.03,161.31,36480.5,6007915.03
1569801600,2019-09-30,ETHEUR,155.12,166.78,151.14,166.32,57180.92,9180830.8
1569715200,2019-09-29,ETHEUR,159.18,159.81,150.47,155.12,31072.59,4780097.11
1569628800,2019-09-28,ETHEUR,159.11,160.88,154.3,159.18,20928.41,3304878.34
1569542400,2019-09-27,ETHEUR,151.93,162.3,147.04,159.11,38607.81,5951079.91
1569456000,2019-09-26,ETHEUR,155.66,156.74,139.75,151.93,94868.59,14182990.16
1569369600,2019-09-25,ETHEUR,151.37,159.33,148,155.66,62466.01,9600730.08
1569283200,2019-09-24,ETHEUR,182.83,184.58,141,151.37,175867.5,28301758.6
1569196800,2019-09-23,ETHEUR,191.96,192.3,180.63,182.83,42182.06,7871353.37
1569110400,2019-09-22,ETHEUR,195.27,195.37,187.03,191.96,32530.85,6209555.81
1569024000,2019-09-21,ETHEUR,197.89,200.84,193.63,195.27,45039.34,8834418.29
1568937600,2019-09-20,ETHEUR,199.83,200.93,193.12,197.89,29619.91,5821459.24
1568851200,2019-09-19,ETHEUR,190.62,203,183.69,199.83,72579.81,14025589.92
1568764800,2019-09-18,ETHEUR,187.64,196.7,187.64,190.62,36031.82,6955786.41
1568678400,2019-09-17,ETHEUR,179.74,194.47,178.36,187.64,50842.34,9472330.39
1568592000,2019-09-16,ETHEUR,171.04,181.53,171,179.74,31663.21,5555021.36
1568505600,2019-09-15,ETHEUR,170.45,172.13,168.52,171.04,16067.08,2744354.42
1568419200,2019-09-14,ETHEUR,163.69,170.99,162.71,170.45,23318.47,3912751.86
1568332800,2019-09-13,ETHEUR,163.71,164.38,160.8,163.69,12288.44,1993409.55
1568246400,2019-09-12,ETHEUR,162.03,165.1,160.61,163.71,18000.74,2922999.88
1568160000,2019-09-11,ETHEUR,162.74,164.72,158.64,162.03,25775.89,4177844.05
1568073600,2019-09-10,ETHEUR,163.95,167.1,160.24,162.74,17407.02,2843283.76
1567987200,2019-09-09,ETHEUR,164.85,168.65,159.73,163.95,26944.97,4408372.25
1567900800,2019-09-08,ETHEUR,161.51,167.15,160.26,164.85,32145.8,5272395.47
1567814400,2019-09-07,ETHEUR,153.52,163.9,152.75,161.51,21937.28,3478965.73
1567728000,2019-09-06,ETHEUR,157.86,161.84,150,153.52,37656.49,5847219.42
1567641600,2019-09-05,ETHEUR,158.75,159.39,154.3,157.86,22989.67,3596824.56
1567555200,2019-09-04,ETHEUR,163.04,164.29,157.28,158.75,22429.26,3611823.67
1567468800,2019-09-03,ETHEUR,163.01,166.93,159.09,163.04,27738.59,4532321.13
1567382400,2019-09-02,ETHEUR,155.78,165.32,155.45,163.01,25505.03,4078491.18
1567296000,2019-09-01,ETHEUR,156.7,158.05,152.96,155.78,12662.4,1973203.29
1567209600,2019-08-31,ETHEUR,153.25,159.1,151.29,156.7,12700.7,1959173.56
1567123200,2019-08-30,ETHEUR,152.69,154.8,150.3,153.25,15425.36,2365090.48
1567036800,2019-08-29,ETHEUR,156.3,156.51,148.02,152.69,35587.36,5423483.46
1566950400,2019-08-28,ETHEUR,168.93,169.8,150,156.3,55742.16,8906321.24
1566864000,2019-08-27,ETHEUR,169.65,170.41,166.27,168.93,25615.8,4308999.69
1566777600,2019-08-26,ETHEUR,167.48,174.15,167.29,169.65,21169.35,3606403.71
1566691200,2019-08-25,ETHEUR,171.34,172.94,164.44,167.48,13437.57,2261543.6
1566604800,2019-08-24,ETHEUR,174.53,174.57,167.13,171.34,20060.5,3403459.79
1566518400,2019-08-23,ETHEUR,172.16,177.64,170.15,174.53,24994.98,4347958.13
1566432000,2019-08-22,ETHEUR,169.08,176.13,165.03,172.16,27996.83,4781979.59
1566345600,2019-08-21,ETHEUR,177.22,177.67,162.12,169.08,33721.5,5670663.13
1566259200,2019-08-20,ETHEUR,183,183.09,175.46,177.22,28403.46,5076791.53
1566172800,2019-08-19,ETHEUR,175.69,183.75,170.81,183,37695.67,6761438.42
1566086400,2019-08-18,ETHEUR,167.44,178.4,165.45,175.69,31499.79,5479399.13
1566000000,2019-08-17,ETHEUR,167.21,168.5,164.44,167.44,9376.61,1560541.23
1565913600,2019-08-16,ETHEUR,169.57,169.6,160.92,167.21,42799.06,7094727.16
1565827200,2019-08-15,ETHEUR,167.6,170.7,155.79,169.57,69907.88,11483025.46
1565740800,2019-08-14,ETHEUR,186.66,187.32,162.99,167.6,64752,11240849.2
1565654400,2019-08-13,ETHEUR,188.32,188.69,181.21,186.66,25012.4,4630075.41
1565568000,2019-08-12,ETHEUR,193.02,193.24,187.68,188.32,16648.98,3154934.63
1565481600,2019-08-11,ETHEUR,184.08,193.64,183.83,193.02,17024.44,3216656.99
1565395200,2019-08-10,ETHEUR,187.72,191.47,178.71,184.08,25389.59,4677407.47
1565308800,2019-08-09,ETHEUR,197.5,197.91,184.49,187.72,28388.38,5376781.31
1565222400,2019-08-08,ETHEUR,201.53,202.23,191.91,197.5,26951.19,5333719.05
1565136000,2019-08-07,ETHEUR,201.6,206.25,196.54,201.53,33249.79,6699741.34
1565049600,2019-08-06,ETHEUR,207.03,213.89,198.55,201.6,42647.81,8755763.94
1564963200,2019-08-05,ETHEUR,200.49,211.89,200.3,207.03,44206.45,9156227.7
1564876800,2019-08-04,ETHEUR,199.6,201,195.32,200.49,8081.38,1602737.43
1564790400,2019-08-03,ETHEUR,196.01,201.94,195.03,199.6,16971.38,3394698.74
1564704000,2019-08-02,ETHEUR,196.2,201,193.26,196.01,23312.69,4588251.47
1564617600,2019-08-01,ETHEUR,197.48,197.98,190.81,196.2,25494.45,4947018.45
1564531200,2019-07-31,ETHEUR,188.15,197.64,187.88,197.48,31616.73,6117496.95
1564444800,2019-07-30,ETHEUR,188.8,192.66,183.44,188.15,25803.48,4852423.71
1564358400,2019-07-29,ETHEUR,190.1,193.37,185.27,188.8,23161.9,4368874.48
1564272000,2019-07-28,ETHEUR,186.27,192,178.11,190.1,31674.09,5877468.04
1564185600,2019-07-27,ETHEUR,196.98,201.12,182.18,186.27,51025.07,9610121.18
1564099200,2019-07-26,ETHEUR,196.86,198.36,191.22,196.98,21475.6,4188839.34
1564012800,2019-07-25,ETHEUR,194.58,202.8,193.69,196.86,34973.82,6946845.6
1563926400,2019-07-24,ETHEUR,190.28,195.91,181,194.58,42444.89,7980263.14
1563840000,2019-07-23,ETHEUR,193.9,196.52,186.77,190.28,35226.37,6721299.27
1563753600,2019-07-22,ETHEUR,201.02,203.51,188.88,193.9,33899.48,6593836.41
1563667200,2019-07-21,ETHEUR,204.32,205.07,193.77,201.02,28954.61,5764467.54
1563580800,2019-07-20,ETHEUR,197.44,210.45,196.62,204.32,41651.81,8491804.92
1563494400,2019-07-19,ETHEUR,201.12,201.49,190.21,197.44,39040.23,7637213.69
1563408000,2019-07-18,ETHEUR,188.54,204.52,184.2,201.12,70593.11,13762662.39
1563321600,2019-07-17,ETHEUR,177.04,196.48,172.28,188.54,83258.2,15397161.35
1563235200,2019-07-16,ETHEUR,202.96,208.87,170.02,177.04,122614.64,22807083.55
1563148800,2019-07-15,ETHEUR,211.25,211.6,188.55,202.96,67862.97,13595745.08
1563062400,2019-07-14,ETHEUR,239.51,240,204.61,211.25,87566.86,18773353.2
1562976000,2019-07-13,ETHEUR,244.75,244.84,232.6,239.51,17547.3,4170877.46
1562889600,2019-07-12,ETHEUR,239.06,248.5,236.92,244.75,23527.22,5724520.27
1562803200,2019-07-11,ETHEUR,256.56,256.56,233.11,239.06,77706.18,18747397.14
1562716800,2019-07-10,ETHEUR,275.06,280.56,252.14,256.56,79033.3,20757344.51
1562630400,2019-07-09,ETHEUR,279.91,284.09,270.91,275.06,43468.84,12110652.22
1562544000,2019-07-08,ETHEUR,272.81,281,269.39,279.91,75091.91,20743981.8
1562457600,2019-07-07,ETHEUR,256.32,276.79,253.33,272.81,35880.85,9660694.82
1562371200,2019-07-06,ETHEUR,256.68,265.22,254.33,256.32,20914.37,5435143.56
1562284800,2019-07-05,ETHEUR,251.23,263.1,249.05,256.68,29629.07,7622648.65
1562198400,2019-07-04,ETHEUR,267.71,268.84,248.67,251.23,29017.51,7558890.6
1562112000,2019-07-03,ETHEUR,257.73,268.61,257.06,267.71,42178.77,11036722.64
1562025600,2019-07-02,ETHEUR,260.21,262.27,240.15,257.73,68559.65,17155190.57
1561939200,2019-07-01,ETHEUR,255.15,265.66,246.69,260.21,63587.56,16230207.26
1561852800,2019-06-30,ETHEUR,279.01,284.13,252.27,255.15,59265.37,15719035.06
1561766400,2019-06-29,ETHEUR,272.52,284.65,256.37,279.01,62502.84,16757105.01
1561680000,2019-06-28,ETHEUR,258.25,275,255,272.52,72706.65,19386655.72
1561593600,2019-06-27,ETHEUR,287.39,293.05,241.66,258.25,194735.39,51089737.28
1561507200,2019-06-26,ETHEUR,278.69,314.5,260.83,287.39,217311.27,63750392.74
1561420800,2019-06-25,ETHEUR,272.81,279,269,278.69,82541.47,22583373.1
1561334400,2019-06-24,ETHEUR,268.8,274.63,258.7,272.81,57127.93,15427670.09
1561248000,2019-06-23,ETHEUR,270.93,279,267.02,268.8,53567.98,14602840.76
1561161600,2019-06-22,ETHEUR,259.99,277,250.53,270.93,104107.87,27976812.89
1561075200,2019-06-21,ETHEUR,240.99,260.79,240.99,259.99,96913.42,24633296.97
1560988800,2019-06-20,ETHEUR,239.29,243.49,235.95,240.99,32420.8,7758815.06
1560902400,2019-06-19,ETHEUR,236.16,241.35,235.14,239.29,24015.07,5733125.88
1560816000,2019-06-18,ETHEUR,244.06,244.3,233.4,236.16,39035.6,9298834.53
1560729600,2019-06-17,ETHEUR,239.43,245.49,238.33,244.06,46114.21,11174149.45
1560643200,2019-06-16,ETHEUR,239.95,248.62,234.51,239.43,66068.17,15970980.36
1560556800,2019-06-15,ETHEUR,235.45,244,233.24,239.95,39943.88,9497710.18
1560470400,2019-06-14,ETHEUR,226.59,237.15,224.02,235.45,50003.96,11489555.67
1560384000,2019-06-13,ETHEUR,232.89,234.29,226,226.59,53253.15,12293253.12
1560297600,2019-06-12,ETHEUR,216.55,233.36,215,232.89,70191.14,15684523.77
1560211200,2019-06-11,ETHEUR,219.01,219.99,210.2,216.55,44030.92,9473026.09
1560124800,2019-06-10,ETHEUR,205.33,219.2,201.47,219.01,51160.22,10929906.5
1560038400,2019-06-09,ETHEUR,216.53,217,200.6,205.33,46558.17,9659290.49
1559952000,2019-06-08,ETHEUR,220.6,221.43,213.53,216.53,29424.45,6394751.54
1559865600,2019-06-07,ETHEUR,221.19,225,217.05,220.6,45551.75,10057461.89
1559779200,2019-06-06,ETHEUR,219.06,222.5,209,221.19,34962.34,7543907.73
1559692800,2019-06-05,ETHEUR,214.12,221.99,211.25,219.06,55587,12043750.75
1559606400,2019-06-04,ETHEUR,222.24,223.41,207.21,214.12,112100.99,24205506.44
1559520000,2019-06-03,ETHEUR,241.25,241.49,220.54,222.24,72328.09,16806992.12
1559433600,2019-06-02,ETHEUR,237.2,245.29,236.95,241.25,37734.66,9105067.3
1559347200,2019-06-01,ETHEUR,239.83,246.5,233.96,237.2,54131.62,13005086.8
1559260800,2019-05-31,ETHEUR,228.78,240.43,220.5,239.83,62420.05,14458005.49
1559174400,2019-05-30,ETHEUR,242.36,258.64,212.42,228.78,159315.57,38689382.63
1559088000,2019-05-29,ETHEUR,243,246.67,233.1,242.36,57234.27,13791946.11
1559001600,2019-05-28,ETHEUR,242.6,247.5,237.38,243,51053.82,12365283.62
1558915200,2019-05-27,ETHEUR,239.96,249.95,236.49,242.6,83329.68,20114751.34
1558828800,2019-05-26,ETHEUR,225.43,244.05,220.16,239.96,103440.54,24359133.54
1558742400,2019-05-25,ETHEUR,223,231.43,221.69,225.43,44246.75,10040400.45
1558656000,2019-05-24,ETHEUR,219.87,228.72,216.87,223,46172.06,10360902.1
1558569600,2019-05-23,ETHEUR,218.8,222.48,208.1,219.87,70680.68,15187266.46
1558483200,2019-05-22,ETHEUR,228.65,234.23,216,218.8,99626.89,22507699.79
1558396800,2019-05-21,ETHEUR,226.13,237,222.2,228.65,83047.62,19053604.14
1558310400,2019-05-20,ETHEUR,234.8,234.8,214.16,226.13,108089.19,24200914.93
